epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,460.139,0.49371,0.30521,0.94073,0.99307,0.99919,0.995,0.89674,0.56602,0.24911,0.80702,0.000632793,0.000632793,0.000632793
190,462.561,0.46604,0.2945,0.93575,0.99159,0.99798,0.995,0.90609,0.55382,0.25018,0.79892,0.000627292,0.000627292,0.000627292
191,464.983,0.47977,0.29652,0.93929,0.99519,1,0.995,0.89854,0.56693,0.24286,0.81512,0.000621791,0.000621791,0.000621791
192,467.421,0.49239,0.3128,0.93815,0.99348,1,0.995,0.89883,0.5605,0.24593,0.80022,0.00061629,0.00061629,0.00061629
193,469.847,0.4889,0.29236,0.93678,0.9989,0.95566,0.994,0.86705,0.54994,0.3668,0.81348,0.000610789,0.000610789,0.000610789
194,472.27,0.47549,0.29392,0.93602,0.99286,0.99878,0.995,0.90295,0.56179,0.23928,0.81183,0.000605288,0.000605288,0.000605288
195,474.698,0.4968,0.31303,0.9584,0.99334,0.99922,0.995,0.91148,0.59605,0.23811,0.82622,0.000599787,0.000599787,0.000599787
196,477.134,0.47314,0.30345,0.93698,0.9883,0.99766,0.995,0.8862,0.60052,0.25194,0.84726,0.000594286,0.000594286,0.000594286
197,479.557,0.47239,0.29932,0.9357,0.99057,0.99807,0.995,0.88643,0.55892,0.2558,0.82831,0.000588784,0.000588784,0.000588784
198,481.98,0.481,0.30094,0.94318,0.99093,0.99842,0.995,0.91293,0.5896,0.24809,0.80798,0.000583283,0.000583283,0.000583283
199,484.407,0.48979,0.30292,0.94698,0.99454,1,0.995,0.9129,0.50092,0.24029,0.77662,0.000577782,0.000577782,0.000577782
200,486.847,0.50828,0.30553,0.95755,0.99372,1,0.995,0.9135,0.56619,0.24534,0.80891,0.000572281,0.000572281,0.000572281
201,489.274,0.49836,0.30962,0.95604,0.99187,0.99892,0.995,0.90726,0.54901,0.24204,0.81845,0.00056678,0.00056678,0.00056678
202,491.7,0.47699,0.29705,0.93687,0.99522,0.99992,0.995,0.90801,0.5531,0.24963,0.8147,0.000561279,0.000561279,0.000561279
203,494.133,0.49068,0.31555,0.94,0.99382,0.99994,0.995,0.90086,0.63994,0.25853,0.83776,0.000555778,0.000555778,0.000555778
204,496.571,0.45746,0.29232,0.92262,0.99235,0.9992,0.995,0.91583,0.57149,0.24216,0.82377,0.000550277,0.000550277,0.000550277
205,499.013,0.47418,0.29745,0.92739,0.97175,0.98871,0.995,0.8847,0.57134,0.25554,0.82214,0.000544776,0.000544776,0.000544776
206,501.443,0.47277,0.30434,0.93078,0.99379,0.99928,0.995,0.91823,0.56553,0.23659,0.81611,0.000539275,0.000539275,0.000539275
207,503.877,0.47257,0.29818,0.9258,0.9889,0.99567,0.995,0.89051,0.59113,0.27025,0.82488,0.000533773,0.000533773,0.000533773
208,506.309,0.44325,0.28262,0.91406,0.99458,1,0.995,0.90846,0.54986,0.2381,0.81859,0.000528272,0.000528272,0.000528272
209,508.74,0.46953,0.29963,0.93989,0.99411,0.99943,0.995,0.90912,0.51642,0.24674,0.81191,0.000522771,0.000522771,0.000522771
210,511.166,0.48211,0.2921,0.93184,0.99276,0.99804,0.995,0.90654,0.53307,0.25408,0.81216,0.00051727,0.00051727,0.00051727
211,513.596,0.44972,0.28672,0.92666,0.99554,0.98723,0.995,0.88806,0.51896,0.25802,0.81578,0.000511769,0.000511769,0.000511769
212,516.028,0.44612,0.2762,0.92486,0.98946,0.99765,0.995,0.91546,0.55695,0.25272,0.81987,0.000506268,0.000506268,0.000506268
213,518.452,0.48521,0.29409,0.93839,0.99389,0.99943,0.995,0.90282,0.55849,0.25212,0.81966,0.000500767,0.000500767,0.000500767
214,520.873,0.46285,0.28731,0.93499,0.99337,0.99902,0.995,0.9119,0.55634,0.24129,0.81455,0.000495266,0.000495266,0.000495266
215,523.292,0.45825,0.27935,0.92975,0.99124,0.99785,0.995,0.90318,0.58506,0.25475,0.82247,0.000489765,0.000489765,0.000489765
216,525.729,0.46539,0.29339,0.93824,0.99686,0.98615,0.995,0.9126,0.56213,0.25293,0.8247,0.000484263,0.000484263,0.000484263
217,528.161,0.44464,0.28672,0.92687,0.98695,0.9974,0.995,0.89673,0.52136,0.23271,0.80097,0.000478762,0.000478762,0.000478762
218,530.591,0.45378,0.28255,0.93278,0.99019,0.99791,0.995,0.90371,0.519,0.23475,0.80453,0.000473261,0.000473261,0.000473261
219,533.015,0.44254,0.28224,0.91803,0.9905,0.99723,0.995,0.8986,0.5767,0.23837,0.82445,0.00046776,0.00046776,0.00046776
220,535.452,0.46706,0.28439,0.92619,0.98985,0.99751,0.995,0.90924,0.51081,0.24225,0.8034,0.000462259,0.000462259,0.000462259
221,537.881,0.43475,0.27289,0.91844,0.99368,0.99805,0.995,0.89596,0.55363,0.24709,0.80244,0.000456758,0.000456758,0.000456758
222,540.304,0.47542,0.29031,0.93923,0.99828,0.99582,0.995,0.88729,0.57482,0.26032,0.81231,0.000451257,0.000451257,0.000451257
223,542.725,0.4371,0.28686,0.92376,0.99318,0.99703,0.995,0.89754,0.57406,0.24336,0.80982,0.000445756,0.000445756,0.000445756
224,545.162,0.42831,0.26736,0.91351,0.99407,1,0.995,0.9025,0.51512,0.22589,0.79545,0.000440255,0.000440255,0.000440255
225,547.589,0.42652,0.27599,0.92827,0.9926,0.99935,0.995,0.91326,0.54625,0.22831,0.79259,0.000434754,0.000434754,0.000434754
226,550.013,0.4263,0.27921,0.91524,0.99398,0.99971,0.995,0.89984,0.56654,0.23684,0.80483,0.000429253,0.000429253,0.000429253
227,552.44,0.43608,0.28048,0.92705,0.99291,0.9986,0.995,0.90351,0.56188,0.23599,0.81101,0.000423751,0.000423751,0.000423751
228,554.874,0.42881,0.27112,0.92121,0.98974,0.99784,0.995,0.90007,0.57571,0.245,0.8295,0.00041825,0.00041825,0.00041825
229,557.297,0.44599,0.2822,0.93706,0.99936,1,0.995,0.89303,0.56555,0.25094,0.83122,0.000412749,0.000412749,0.000412749
230,559.72,0.43769,0.28311,0.9173,0.99934,1,0.995,0.91065,0.54818,0.22381,0.81257,0.000407248,0.000407248,0.000407248
231,562.137,0.44924,0.29927,0.94327,0.9902,0.99764,0.995,0.90309,0.52938,0.22645,0.813,0.000401747,0.000401747,0.000401747
232,564.57,0.43936,0.27743,0.92561,0.98878,0.99764,0.995,0.90506,0.54191,0.22742,0.82516,0.000396246,0.000396246,0.000396246
233,566.996,0.45446,0.27686,0.93003,0.99288,0.99902,0.995,0.92597,0.53689,0.22,0.82218,0.000390745,0.000390745,0.000390745
234,569.437,0.44948,0.27762,0.92856,0.99362,0.99743,0.995,0.92045,0.54591,0.22999,0.82117,0.000385244,0.000385244,0.000385244
235,571.875,0.44252,0.27874,0.92815,0.99941,1,0.995,0.90758,0.5329,0.22792,0.81231,0.000379743,0.000379743,0.000379743
236,574.31,0.42649,0.25553,0.91226,0.99924,1,0.995,0.89851,0.52089,0.2228,0.80494,0.000374242,0.000374242,0.000374242
237,576.734,0.43769,0.26912,0.93202,0.9992,1,0.995,0.92373,0.52449,0.23985,0.79956,0.00036874,0.00036874,0.00036874
238,579.161,0.42932,0.27759,0.92311,0.99262,0.99964,0.995,0.91927,0.53367,0.2254,0.80387,0.000363239,0.000363239,0.000363239
239,581.591,0.43019,0.26985,0.91013,0.99907,1,0.995,0.9203,0.52928,0.21807,0.79995,0.000357738,0.000357738,0.000357738
240,584.028,0.42499,0.26118,0.91944,0.999,1,0.995,0.92048,0.49227,0.21939,0.79163,0.000352237,0.000352237,0.000352237
241,586.456,0.41142,0.26753,0.91529,0.99921,1,0.995,0.90976,0.54856,0.22287,0.81317,0.000346736,0.000346736,0.000346736
242,588.882,0.45058,0.27228,0.92993,0.99326,1,0.995,0.90361,0.50587,0.22554,0.80292,0.000341235,0.000341235,0.000341235
243,591.315,0.42663,0.26349,0.93214,0.99913,1,0.995,0.91013,0.50967,0.21163,0.79813,0.000335734,0.000335734,0.000335734
244,593.752,0.40592,0.25762,0.91486,0.99914,1,0.995,0.91947,0.52986,0.21801,0.80902,0.000330233,0.000330233,0.000330233
245,596.191,0.41475,0.25694,0.891,0.99919,1,0.995,0.9187,0.50376,0.2149,0.80443,0.000324732,0.000324732,0.000324732
246,598.613,0.42833,0.26746,0.91618,0.99919,1,0.995,0.90816,0.53525,0.22597,0.81779,0.000319231,0.000319231,0.000319231
247,601.036,0.41299,0.25474,0.91937,0.99701,1,0.995,0.89881,0.53496,0.21939,0.8134,0.000313729,0.000313729,0.000313729
248,603.473,0.40688,0.25956,0.91395,0.99431,1,0.995,0.90244,0.53351,0.22472,0.80592,0.000308228,0.000308228,0.000308228
249,605.901,0.40309,0.25968,0.91251,0.99551,1,0.995,0.91103,0.52303,0.22991,0.7993,0.000302727,0.000302727,0.000302727
250,608.325,0.42567,0.2714,0.92607,0.99598,1,0.995,0.91576,0.54496,0.23044,0.7987,0.000297226,0.000297226,0.000297226
251,610.746,0.38614,0.25919,0.90182,0.99523,1,0.995,0.91133,0.5542,0.23896,0.8097,0.000291725,0.000291725,0.000291725
252,613.181,0.42877,0.27176,0.93364,0.99508,1,0.995,0.90978,0.57009,0.23981,0.8175,0.000286224,0.000286224,0.000286224
253,615.611,0.39989,0.25641,0.91232,0.99477,1,0.995,0.91671,0.55678,0.23258,0.81477,0.000280723,0.000280723,0.000280723
254,618.037,0.40633,0.25582,0.92008,0.99508,1,0.995,0.91313,0.53241,0.22641,0.80414,0.000275222,0.000275222,0.000275222
255,620.462,0.41843,0.26945,0.91626,0.99588,1,0.995,0.91224,0.50259,0.21629,0.79515,0.000269721,0.000269721,0.000269721
256,622.896,0.43755,0.28648,0.93295,0.9956,1,0.995,0.91067,0.50736,0.23472,0.79779,0.00026422,0.00026422,0.00026422
257,625.323,0.40723,0.25804,0.90855,0.99401,0.99997,0.995,0.90025,0.4985,0.22573,0.80452,0.000258718,0.000258718,0.000258718
258,627.751,0.40218,0.25459,0.90872,0.99922,1,0.995,0.90623,0.50304,0.22359,0.79875,0.000253217,0.000253217,0.000253217
259,630.179,0.39422,0.26042,0.90877,0.99925,1,0.995,0.90883,0.51271,0.23036,0.79997,0.000247716,0.000247716,0.000247716
260,632.613,0.41647,0.27092,0.91363,0.99924,1,0.995,0.90713,0.53953,0.22871,0.80394,0.000242215,0.000242215,0.000242215
261,635.042,0.39575,0.24769,0.9156,0.99567,0.99985,0.995,0.90937,0.53059,0.23565,0.80273,0.000236714,0.000236714,0.000236714
262,637.461,0.40521,0.2657,0.91428,0.99711,1,0.995,0.91033,0.51115,0.21459,0.79648,0.000231213,0.000231213,0.000231213
263,639.889,0.39972,0.24936,0.90826,0.99475,1,0.995,0.90661,0.50544,0.21824,0.78923,0.000225712,0.000225712,0.000225712
264,642.325,0.37909,0.24652,0.90631,0.9991,1,0.995,0.91097,0.53048,0.22687,0.81015,0.000220211,0.000220211,0.000220211
265,644.752,0.3777,0.24018,0.90692,0.99927,1,0.995,0.90402,0.56222,0.23732,0.82,0.00021471,0.00021471,0.00021471
266,647.174,0.40424,0.25989,0.92068,0.98175,1,0.99448,0.90542,0.57788,0.23936,0.82912,0.000209209,0.000209209,0.000209209
267,649.596,0.36976,0.24019,0.90482,0.97494,1,0.99448,0.90406,0.53774,0.23035,0.81728,0.000203707,0.000203707,0.000203707
268,652.034,0.37168,0.23913,0.90953,0.9818,1,0.99448,0.90919,0.49728,0.21888,0.79864,0.000198206,0.000198206,0.000198206
269,654.465,0.38933,0.26138,0.90144,0.98178,1,0.99448,0.90541,0.50145,0.21658,0.79609,0.000192705,0.000192705,0.000192705
270,656.889,0.3717,0.23817,0.91431,0.98184,1,0.99448,0.91009,0.5302,0.21821,0.80382,0.000187204,0.000187204,0.000187204
271,659.315,0.37173,0.24735,0.90108,1,0.9986,0.995,0.90867,0.53721,0.22253,0.80753,0.000181703,0.000181703,0.000181703
272,661.762,0.39657,0.25661,0.92512,0.99911,1,0.995,0.91413,0.53437,0.2215,0.81515,0.000176202,0.000176202,0.000176202
273,664.194,0.3903,0.25689,0.93134,0.99935,1,0.995,0.90756,0.51118,0.21705,0.79989,0.000170701,0.000170701,0.000170701
274,666.62,0.39502,0.25928,0.91467,0.99928,1,0.995,0.91245,0.52521,0.22308,0.79942,0.0001652,0.0001652,0.0001652
275,669.048,0.38354,0.25059,0.89414,0.99895,1,0.995,0.90897,0.50796,0.2062,0.79374,0.000159699,0.000159699,0.000159699
276,671.488,0.38383,0.24891,0.91325,0.99896,1,0.995,0.90454,0.52815,0.20626,0.79824,0.000154198,0.000154198,0.000154198
277,673.914,0.37661,0.24633,0.89854,0.99904,1,0.995,0.90389,0.52253,0.20786,0.79718,0.000148696,0.000148696,0.000148696
278,676.341,0.39097,0.24871,0.90184,0.99911,1,0.995,0.91363,0.51065,0.20381,0.79372,0.000143195,0.000143195,0.000143195
279,678.762,0.368,0.23923,0.90499,0.99904,1,0.995,0.90707,0.531,0.20772,0.79924,0.000137694,0.000137694,0.000137694
280,681.203,0.37549,0.25282,0.90405,0.99904,1,0.995,0.90029,0.50634,0.21108,0.79619,0.000132193,0.000132193,0.000132193
281,683.639,0.37569,0.24398,0.90241,0.99911,1,0.995,0.90509,0.52008,0.21659,0.79722,0.000126692,0.000126692,0.000126692
282,686.059,0.36045,0.24505,0.89764,0.9935,1,0.995,0.90433,0.51534,0.21145,0.7969,0.000121191,0.000121191,0.000121191
283,688.488,0.37441,0.23478,0.90395,0.99374,1,0.995,0.91065,0.51475,0.20874,0.79383,0.00011569,0.00011569,0.00011569
284,690.953,0.38478,0.23637,0.90124,0.99912,1,0.995,0.91358,0.53096,0.21796,0.7978,0.000110189,0.000110189,0.000110189
285,693.396,0.36736,0.24287,0.90661,0.99902,1,0.995,0.90803,0.51006,0.21138,0.79644,0.000104688,0.000104688,0.000104688
286,695.839,0.38172,0.24527,0.90283,0.99501,0.9999,0.995,0.90201,0.53053,0.22019,0.80726,9.91865e-05,9.91865e-05,9.91865e-05
287,698.266,0.35335,0.22936,0.89567,0.9945,0.9998,0.995,0.90124,0.55222,0.22232,0.81404,9.36854e-05,9.36854e-05,9.36854e-05
288,700.707,0.36292,0.23691,0.90177,0.99901,1,0.995,0.90468,0.54287,0.22071,0.80561,8.81843e-05,8.81843e-05,8.81843e-05
289,703.13,0.36419,0.23771,0.90055,0.99907,1,0.995,0.9191,0.53922,0.22057,0.79985,8.26832e-05,8.26832e-05,8.26832e-05
290,705.558,0.35732,0.24324,0.89746,0.99914,1,0.995,0.92116,0.55694,0.22553,0.80314,7.71821e-05,7.71821e-05,7.71821e-05
291,708.406,0.3078,0.18427,0.85607,0.99369,1,0.995,0.8985,0.54379,0.21626,0.80258,7.1681e-05,7.1681e-05,7.1681e-05
292,710.851,0.30753,0.17645,0.86997,0.99421,1,0.995,0.89168,0.5121,0.20457,0.7966,6.61799e-05,6.61799e-05,6.61799e-05
293,713.258,0.29701,0.17941,0.84955,0.99455,1,0.995,0.89044,0.51398,0.20737,0.7988,6.06788e-05,6.06788e-05,6.06788e-05
294,715.659,0.27989,0.17273,0.84566,0.99484,1,0.995,0.90466,0.52558,0.20912,0.80085,5.51777e-05,5.51777e-05,5.51777e-05
295,718.065,0.28623,0.1741,0.85602,0.99503,1,0.995,0.89935,0.52539,0.20574,0.79809,4.96766e-05,4.96766e-05,4.96766e-05
296,720.484,0.27664,0.17141,0.85102,0.99524,1,0.995,0.89466,0.53305,0.21157,0.80104,4.41755e-05,4.41755e-05,4.41755e-05
297,722.893,0.27806,0.17609,0.85963,0.99533,1,0.995,0.9058,0.54529,0.21915,0.80704,3.86744e-05,3.86744e-05,3.86744e-05
298,725.303,0.29901,0.18419,0.86998,0.99539,1,0.995,0.89991,0.54217,0.21905,0.8078,3.31733e-05,3.31733e-05,3.31733e-05
299,727.716,0.29452,0.18415,0.86568,0.9953,1,0.995,0.89603,0.53331,0.22243,0.80578,2.76722e-05,2.76722e-05,2.76722e-05
300,730.134,0.27026,0.16461,0.83443,0.99538,1,0.995,0.89496,0.52923,0.21668,0.80308,2.21711e-05,2.21711e-05,2.21711e-05
